name,localName,sku,barcode,brand,category,subcategory,unit,purchasePrice,costPrice,retailPrice,wholesalePrice,openingStock,stockAlertQty,commissionPct,status,condition,description
"SAMSUNG SM-X200,WIFI ONLY, GRAPHITE",,DEV-PHONE-SAMS-178,,SAMSUNG,DEVICES,PHONE,Pieces,80.00,80.00,118.00,,1.0,,,Active,New,
"SAMSUNG SM-P615 64GB,UNLOCKED",,DEV-PHONE-SAMS-169,,SAMSUNG,DEVICES,PHONE,Pieces,100.00,100.00,140.00,,0.0,,,Active,New,
PS5 CONTROLLER,,GAM-CONT-SONY-205,,SONY,GAMES,CONTROLLER,Pieces,32.00,32.00,49.99,,0.0,,,Active,New,
NOKIA 3310,,DEV-PHONE-NOKIA-138,,NOKIA,DEVICES,PHONE,Pieces,20.00,20.00,34.00,,1.0,,,Active,New,
87 W USB-C POWER ADAPTER,,ACC-CABLE-APPLE-12,,APPLE,ACCESSORIES,CHARGING / DATA CABLES,Pieces,18.00,18.00,40.00,,0.0,,,Active,New,
91 W USB-C POWER ADAPTER,,ACC-CABLE-SAMS-60,,SAMSUNG,ACCESSORIES,CHARGING / DATA CABLES,Pieces,22.00,22.00,49.50,,1.0,,,Active,New,
APPLE MAGIC KEYPAD 2 ROSE GOLD,,ACC-MK-APPLE-26,,APPLE,ACCESSORIES,MOUSE / KEYPAD,Pieces,40.00,40.00,80.00,,1.0,,,Active,New,
APPLE KEYPAD,,ACC-MK-APPLE-25,,APPLE,ACCESSORIES,MOUSE / KEYPAD,Pieces,20.00,20.00,40.00,,0.0,,,Active,New,
A14 128GB BLACK,,DEV-PHONE-SAMS-152,,SAMSUNG,DEVICES,PHONE,Pieces,85.00,85.00,115.00,,4.0,,,Active,New,
SAM A04S DISPLAY,,REP-SCR-NON-440,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A15 DISPLAY,,REP-SCR-NON-445,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A16 5G DISPLAY,,REP-SCR-NON-447,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A14 5F/ 145R  DISPLAY,,REP-SCR-NON-444,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A12 DISPLAY,,REP-SCR-NON-442,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A13BA /A13  5G  DISPLAY,,REP-SCR-NON-443,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A05S / A057 DISPLAY,,REP-SCR-NON-441,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A16 4G DISPLAY,,REP-SCR-NON-446,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A22 5G DISPLAY,,REP-SCR-NON-449,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A21S DISPLAY,,REP-SCR-NON-448,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
SAM A04E DISPLAY,,REP-SCR-NON-439,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
IP 6S PLUS DISPLAY,,REP-SCR-NON-435,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,7.00,7.00,0.00,,4.0,,,Active,New,
IP 7 PLUS WHITE DISPLAY,,REP-SCR-NON-436,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,8.00,8.00,0.00,,2.0,,,Active,New,
DISPLY IP 11 PRO MAX,,REP-SCR-NON-426,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,14.00,14.00,0.00,,1.0,,,Active,New,
IP 14 PLUS  BLACK DISPLAY,,REP-SCR-JCID-236,,JCID,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,20.00,20.00,0.00,,4.0,,,Active,New,
IP 14 PRO MAX BLACK DISPLAY,,REP-SCR-JCID-237,,JCID,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,32.00,32.00,0.00,,4.0,,,Active,New,
IP XS BLACK BACK GLASS,,REP-GLASS-NON-360,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XS  GOLD BACK GLASS,,REP-GLASS-NON-359,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XR WHITE BACK GLASS,,REP-GLASS-NON-358,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XR BLACK BACK GLASS,,REP-GLASS-NON-355,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XR ORANGE  BACK GLASS,,REP-GLASS-NON-356,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XR SKY BLUE BACK GLASS,,REP-GLASS-NON-357,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 BLACK BACK GLASS,,REP-GLASS-NON-307,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 RED  BACK GLASS,,REP-GLASS-NON-318,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 YELLOW BACK GLASS,,REP-GLASS-NON-320,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PURPLE  BACK GLASS,,REP-GLASS-NON-317,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 WHITE BACK GLASS,,REP-GLASS-NON-319,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 GREEN BACK GLASS,,REP-GLASS-NON-308,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO GRAY BACK GLASS,,REP-GLASS-NON-310,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO WHITE  BACK GLASS,,REP-GLASS-NON-316,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO GREEN BACK GLASS,,REP-GLASS-NON-311,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO GOLD  BACK GLASS,,REP-GLASS-NON-309,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 RED  BACK GLASS,,REP-GLASS-NON-331,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PURPLE BACK GLASS,,REP-GLASS-NON-330,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 WHITE BACK GLASS,,REP-GLASS-NON-332,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 BLACK BACK GLASS,,REP-GLASS-NON-321,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 GREEN BACK GLASS,,REP-GLASS-NON-323,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 BLUE BACK GLASS,,REP-GLASS-NON-322,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PRO WHITE BACK GLASS,,REP-GLASS-NON-329,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PRO GOLD BACK GLASS,,REP-GLASS-NON-325,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PRO BLUE BACK GLASS,,REP-GLASS-NON-324,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PRO MAX BLACK BACK GLASS,,REP-GLASS-NON-326,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PRO MAX WHITE BACK GLASS,,REP-GLASS-NON-328,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 12 PRO MAX GOLD BACK GLASS,,REP-GLASS-NON-327,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XS MAX GOLD BACK GLASS,,REP-GLASS-NON-362,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XS MAX BLACK BACK GLASS,,REP-GLASS-NON-361,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP XS MAX WHITE BACK GLASS,,REP-GLASS-NON-363,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 WHITE BACK GLASS,,REP-GLASS-NON-346,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 GREEN BACK GLASS,,REP-GLASS-NON-335,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 BLACK BACK GLASS,,REP-GLASS-NON-333,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 BLUE BACK GLASS,,REP-GLASS-NON-334,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO BLUE BACK GLASS,,REP-GLASS-NON-337,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,0.0,,,Active,New,
IP 13 PRO GREEN BACK GLASS,,REP-GLASS-NON-339,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,0.0,,,Active,New,
IP 13 PRO WHITE BACK GLASS,,REP-GLASS-NON-345,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO BLACK BACK GLASS,,REP-GLASS-NON-336,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO GOLD BACK GLASS,,REP-GLASS-NON-338,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO MAX GOLD BACK GLASS,,REP-GLASS-NON-342,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO MAX WHITE  BACK GLASS,,REP-GLASS-NON-344,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO MAX GREEN BACK GLASS,,REP-GLASS-NON-343,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,0.0,,,Active,New,
IP 13 PRO MAX BLACK BACK GLASS,,REP-GLASS-NON-340,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 13 PRO MAX BLUE BACK GLASS,,REP-GLASS-NON-341,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO MAX BLACK BACK GLASS,,REP-GLASS-NON-312,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO MAX GOLD BACK GLASS,,REP-GLASS-NON-313,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO MAX GREEN BACK GLASS,,REP-GLASS-NON-314,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 11 PRO MAX WHITE BACK GLASS,,REP-GLASS-NON-315,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PRO WHITE BACK GLASS,,REP-GLASS-NON-354,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PRO BLACK BACK GLASS,,REP-GLASS-NON-347,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PRO GOLD  BACK GLASS,,REP-GLASS-NON-348,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PRO PURPLE BACK GLASS,,REP-GLASS-NON-353,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,0.0,,,Active,New,
IP 14 PRO MAX BLACK BACK GLASS,,REP-GLASS-NON-349,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,0.0,,,Active,New,
IP 14 PRO MAX PURPLE BACK GLASS,,REP-GLASS-NON-351,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PRO MAX GOLD BACK GLASS,,REP-GLASS-NON-350,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PRO MAX WHITE BACK GLASS,,REP-GLASS-NON-352,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,BACK GLASS,Pieces,4.00,4.00,0.00,,1.0,,,Active,New,
IP 14 PLUS WHITE BACK GLASS NFC,,REP-NFC-NON-373,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 14 PLUS BLUE BACK GLASS NFC,,REP-NFC-NON-371,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 14 PLUS BLACK BACK GLASS NFC,,REP-NFC-NON-370,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 14 PLUS PURPLE BACK GLASS NFC,,REP-NFC-NON-372,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 14  PURPLE BACK GLASS NFC,,REP-NFC-NON-368,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 14 BLACK BACK GLASS NFC,,REP-NFC-NON-369,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
LOGITECH MX MECHANICAL KEYPAD,,ACC-MK-LOGI-53,,LOGITECH,ACCESSORIES,MOUSE / KEYPAD,Pieces,50.00,50.00,119.00,,1.0,,,Active,New,
IP 15 PLUS WHITE  BACK GLASS NFC,,REP-NFC-NON-379,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PLUS BLACK BACK GLASS NFC,,REP-NFC-NON-377,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PLUS GREEN BACK GLASS NFC,,REP-NFC-NON-378,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 GREEN BACK GLASS NFC,,REP-NFC-NON-376,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 BLACK BACK GLASS NFC,,REP-NFC-NON-375,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO BACK GLASS NFC,,REP-NFC-NON-380,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO TIANIUM GREY GLASS NFC,,REP-NFC-NON-382,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO WHITE  GLASS NFC,,REP-NFC-NON-383,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO BLUE GLASS NFC,,REP-NFC-NON-364,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO MAX BLUE GLASS NFC,,REP-NFC-NON-366,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO MAX WHITE GLASS NFC,,REP-NFC-NON-381,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO MAX BLACK GLASS NFC,,REP-NFC-NON-365,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
IP 15 PRO MAX TIANIUM GREY GLASS NFC,,REP-NFC-NON-367,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,GLASS NFC,Pieces,12.00,12.00,0.00,,1.0,,,Active,New,
DELL 90 W BLUE PIN CHARGER  ,,ACC-CHARG-DELL-34,,DELL,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,0.0,,,Active,New,
ANG BLACK PIN LAPTOP CHARGER  19V/3.42A,,ACC-CHARG-ANG-8,,ANG,ACCESSORIES,LAPTOP CHARGER,Pieces,10.00,10.00,24.38,,1.0,,,Active,New,
ANG BLACK PIN LAPTOP CHARGER  19V/4.74A,,ACC-CHARG-ANG-9,,ANG,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
ASUS BLACK SMALL  PIN LAPTOP CHARGER  19V/2.37A,,ACC-CHARG-ASUS-29,,ASUS,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
DELL BLACK SMALL PIN LAPTOP CHARGER  45W/19.5V /2.3A,,ACC-CHARG-DELL-36,,DELL,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
DELL BLUE PIN LAPTOP CHARGER 90W/19.5V /4.62A,,ACC-CHARG-DELL-37,,DELL,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,0.0,,,Active,New,
DELL BOX PIN LAPTOP CHARGER 19.5V /3.34A,,ACC-CHARG-DELL-38,,DELL,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
HP YELLOW MED PIN LAPTOP CHARGER 90W /18.5V /4.9A,,ACC-CHARG-HP-44,,HP,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
HP YELLOW SMALL PIN LAPTOP CHARGER 65W /18.5V /3.5A,,ACC-CHARG-HP-46,,HP,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,2.0,,,Active,New,
HP BLACK BIG PIN LAPTOP CHARGER 90W /19.5V /4.62A,,ACC-CHARG-HP-41,,HP,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
HP BLACK BIG PIN LAPTOP CHARGER 90W /19V /4.74A,,ACC-CHARG-HP-42,,HP,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
HP BLACK BIG PIN LAPTOP CHARGER 45W /19.5V /2.31A,,ACC-CHARG-HP-40,,HP,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,2.0,,,Active,New,
HP BLUE PIN LAPTOP CHARGER 45W /19.5V /2.31A,,ACC-CHARG-NON-70,,NON-BRANDED,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
ACER YELLOW PIN LAPTOP CHARGER  65W /19 V/3.42A,,ACC-CHARG-ACER-3,,ACER,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
ACER BLACK PIN LAPTOP CHARGER  /19V/2.37A,,ACC-CHARG-ACER-2,,ACER,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
PRO WINDOW 8  LAPTOP CHARGER 12V/2.58A,,ACC-CHARG-WIND-92,,WINDOWS,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
DELTA BLACK PIN LAPTOP CHARGER 19V/2.37A,,ACC-CHARG-DELTA-39,,DELTA,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
LENOVO YELLOW BOX PIN LAPTOP CHARGER 65W/ 20V/3.25A,,ACC-CHARG-LENO-51,,LENOVO,ACCESSORIES,LAPTOP CHARGER,Pieces,8.00,8.00,19.50,,1.0,,,Active,New,
3 PIN LAPTOP CHARGER POWER CABLE,,ACC-CABLE-NON-75,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,2.00,2.00,5.00,,2.0,,,Active,New,
2 PIN LAPTOP CHARGER POWER CABLE,,ACC-CABLE-NON-74,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,2.00,2.00,5.00,,1.0,,,Active,New,
3 PIN PC  POWER CABLE,,ACC-CABLE-NON-76,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,2.00,2.00,5.00,,1.0,,,Active,New,
SM A54 5G RING CASE,,SCR-CASE-NON-579,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A53 RING CASE,,SCR-CASE-NON-578,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A55 RING CASE,,SCR-CASE-NON-580,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,4.0,,,Active,New,
SM A22 5G  RING CASE,,SCR-CASE-NON-570,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
SM A04S  RING CASE,,SCR-CASE-NON-562,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A35 RING CASE,,SCR-CASE-NON-574,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A13 4G RING CASE,,SCR-CASE-NON-567,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,5.0,,,Active,New,
SM A04 E RING CASE,,SCR-CASE-NON-561,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
SM A04  RING CASE,,SCR-CASE-NON-560,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A06 RING CASE,,SCR-CASE-NON-565,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,0.0,,,Active,New,
SM A06 4G RING CASE,,SCR-CASE-NON-564,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
SM A34 5G RING CASE,,SCR-CASE-NON-572,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A34 RING CASE,,SCR-CASE-NON-573,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A14 4G/5G RING CASE,,SCR-CASE-NON-569,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,0.0,,,Active,New,
SM A42 5G  RING CASE,,SCR-CASE-NON-576,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A56 5G RING CASE,,SCR-CASE-NON-581,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A03 CORE RING CASE,,SCR-CASE-NON-559,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
